Barcode,Product Name,Brand
859908003695,"SAVORY SEAWEED THAI RICE CHIPS, SAVORY SEAWEED","Dang Foods LLC"
024000250432,"APPLE CINNAMON CRUNCH OATMEAL WITH APPLES, GRANOLA, ALMONDS & PUMPKIN SEEDS, APPLE CINNAMON CRUNCH","Del Monte Foods Inc."
024000250463,"MAPLE & BROWN SUGAR CRUNCH FLAVOR OATMEAL WITH APPLES, GRANOLA, ALMONDS & PUMPKIN SEEDS, MAPLE & BROWN SUGAR CRUNCH","Del Monte Foods Inc."
858328764711,"ORGANIC SIGNATURE TORTILLA SOUP, TORTILLA","Campbell Soup Company"
051000203885,"TUSCAN-STYLE LENTIL CONDENSED SOUP, TUSCAN-STYLE LENTIL","Campbell Soup Company"
051000195593,"BEEF WITH COUNTRY VEGETABLES SOUP, BEEF WITH COUNTRY VEGETABLES","Campbell Soup Company"
858328764308,"HEARTY GARDEN VEGETABLE ORGANIC SOUP","Campbell Soup Company"
051000155351,"OLD FASHIONED VEGETABLE BEEF SOUP, OLD FASHIONED VEGETABLE BEEF","Campbell Soup Company"
021000073115,"SOUTHWEST-STYLE CHICKEN & RICE KIT, SOUTHWEST-STYLE CHICKEN & RICE","Kraft Heinz Foods Company"
858328764247,"CLASSIC MINESTRONE ORGANIC SOUP, CLASSIC MINESTRONE","Campbell Soup Company"
070085034009,"MINI BAGELS WITH MOZZARELLA CHEESE PIZZA SNACKS, MOZZARELLA CHEESE","Kraft Heinz Foods Company"
051000247193,"NEW ENGLAND CLAM CHOWDER SOUP","Campbell Soup Company"
051000141934,"SOUP, BEEF RIB ROAST WITH POTATOES & HERBS","Campbell Soup Company"
051000206602,"CREAMY THAI STYLE CHICKEN WITH RICE SOUP, CREAMY THAI STYLE CHICKEN WITH RICE","Campbell Soup Company"
051000200440,"KICKIN' BUFFALO-STYLE CHICKEN SOUP, KICKIN' BUFFALO-STYLE CHICKEN","Campbell Soup Company"
759283001906,"4 VEGGIE, GRAIN & SOY PROTEIN BURGERS, ROASTED VEGETABLES & RED QUINOA WITH BROWN RICE","Kraft Heinz Foods Company"
051000212382,"VEGETABLE CONDENSED SOUP, VEGETABLE","Campbell Soup Company"
025800020256,"PASTA WITH RICOTTA AND SPINACH","H.J. Heinz Company"
021000049349,"PIZZA CHEEZA MACARONI & CHEESE DINNER, PIZZA CHEEZA","Kraft Heinz Foods Company"
070800406005,"CHICKEN PICCATA WITH GEMELLI PASTA & BROCCOLINI MEAL KIT","Smithfield Farmland Corp."
058449204213,"MAPLE ALMOND CRUNCH HOT CEREAL, MAPLE ALMOND CRUNCH","NATURE'S PATH"
058449204237,"CINNAMON APPLE CRISP GRAIN FREE HOT CEREAL, CINNAMON APPLE CRISP","NATURE'S PATH ORGANIC"
999482001110,"WHOLE FOODS MARKET, BEET CHIPS","WHOLE FOODS MARKET"
058449891857,"ORGANIC CRUNCHY GRANOLA BARS","NATURE'S PATH"
058449892137,"ORGANIC MACAROON CRUNCHY GRANOLA BARS","NATURE'S PATH"
058449892151,"ORGANIC SWEET & SALTY CRUNCHY GRANOLA BARS","NATURE'S PATH"
058449890881,"SUMMER BERRY GRANOLA","NATURE'S PATH ORGANIC"
013800172013,"LEMON PEPPER FISH WITH LEMON HERB RICE, BROCCOLI & RED PEPPERS, LEMON PEPPER","Nestle Usa-Frozen Food Division"
042272011926,"INDIAN PANEER TIKKA TOMATOES, CAULIFLOWER & BASMATI RICE WITH ALOO GOBI, INDIAN PANEER TIKKA","Amy's Kitchen Inc."
042272000746,"ESPECIAL BLACK BEANS, RICE & TOMATOES BURRITO, ESPECIAL","Amy's Kitchen Inc."
042272002665,"VEGAN CHEEZE GLUTEN FREE PIZZA, VEGAN CHEEZE","Amy's Kitchen Inc."
042272009763,"CHEESE GLUTEN FREE RICE CRUST PIZZA, CHEESE","Amy's Kitchen Inc."
075900003314,"BEEF STROGANOFF PASTA, BEEF STROGANOFF","Bob Evans Farms Inc"
015300430600,"HERB & BUTTER RICE, PASTA, HERBS AND BUTTER, HERB & BUTTER","The Quaker Oats Co/golden Grain"
074653974216,"BACON CHEESEBURGER HAMBURGER, BACON, CHEDDAR & MOZZARELLA CHEESES ORIGINAL THIN PIZZA, BACON CHEESEBURGER","Nestle USA Inc."
050000387823,"SWEET CREME COCONUT MILK CREAMER, SWEET CREME","Nestle USA Inc."
017077110082,"LIFEWAY, KEFIR CULTURED LOWFAT MILK SMOOTHIE, CINNAMON APPLE, CINNAMON APPLE","Lifeway Foods Inc."
030000575109,"CHILI LIME FLAVORED ALMOND FLOUR TORTILLA STYLE CHIPS, CHILI LIME","The Quaker Oats Company"
030000574980,"ULTIMATE TACO ALMOND FLOUR TORTILLA STYLE CHIPS, ULTIMATE TACO","The Quaker Oats Company"
030000565919,"DATE & ALMOND MULTIGRAIN HOT CEREAL, DATE & ALMOND","The Quaker Oats Company"
855140002199,"BLUEBERRY HEMP ANCIENT GRAIN GRANOLA, BLUEBERRY","Purely Elizabeth"
017400105044,"RED BEANS LONG GRAIN RICE, RED BEANS","Riviana Foods Inc."
813868020376,"1% LOWFAT MILK","Farmland Fresh Dairies"
072878222952,"BLUE CORN TORTILLA CHIPS, BLUE CORN","Herdez S.A."
070450144913,"DIAMOND, PECAN CHIPS","Diamond/Sunsweet Inc"
025000004254,"FIVE ALIVE, FROZEN CONCENTRATED, CITRUS, CITRUS","The Minute Maid Company"
043000065198,"CARAMEL PREMIUM ICED COFFEE DRINK WITH ALMOND MILK, CARAMEL","Kraft Heinz Foods Company"
071429014725,"YELLOW RICE LONG GRAIN RICE WITH VEGETABLES & SPICES, YELLOW RICE","Zatarain's Inc."
850000486676,"SRIRACHA SPICE THAI RICE CHIPS, SRIRACHA SPICE","Dang Foods LLC"
043000065181,"MOCHA PREMIUM ICED COFFEE DRINK WITH ALMOND MILK, MOCHA","Kraft Heinz Foods Company"
072830901567,"EXTRA SHARP WHITE CHEDDAR CRACKER CUTS CHEESE, EXTRA SHARP WHITE CHEDDAR","Tillamook County Creamery Association"
856413007293,"LATTE COFFEE & MILK","Death Wish Coffee Company LLC"
071921129132,"SAUSAGE & PEPPERONI BRICK OVEN STYLE THIN CRUST PIZZA, SAUSAGE & PEPPERONI","Nestle USA Inc."
810021671734,"CHEDDAR VEGGIE FLOUR BAKED SNACK CRACKERS, CHEDDAR","Simple Mills"
856069005605,"ROASTED RED PEPPER VEGGIE PITA CRACKERS, ROASTED RED PEPPER","Simple Mills"
856069005353,"FINE GROUND SEA SALT ALMOND FLOUR CRACKERS, FINE GROUND SEA SALT","Simple Mills"
044000073343,"THE ORIGINAL CRACKERS, THE ORIGINAL","Nabisco Biscuit Company"
044000053482,"CRACKERS 'N CHEESY DIP","Nabisco Biscuit Company"
051000282996,"CHICKEN NOODLE CONDENSED SOUP, CHICKEN NOODLE","Campbell Soup Company"
041000004100,"NOODLE SOUP MIX WITH REAL CHICKEN BROTH, NOODLE","Lipton"
041000005183,"CHICKEN NOODLE SOUP, CHICKEN","Lipton"
041000014857,"CREAM OF CHICKEN INSTANT SOUP, CREAM OF CHICKEN","Lipton"
041000014888,"SPRING VEGETABLE INSTANT SOUP, SPRING VEGETABLE","Lipton"
602652184000,"GRANOLA BARS","KIND Inc."
810016450016,"SESAME ITALIAN BREADSTICKS, SESAME","Silk Tree Warehouse"
071430000885,"GREEK ROMAINE LETTUCE, SWEET ONION PITA CHIPS, GREEK VINAIGRETTE, FETA CHEESE, HERB SEASONING CHOPPED KIT, GREEK","Dole Fresh Vegetables Inc."
042272001293,"BROCCOLI & SPINACH WITH 3 CHEESES PIZZA, BROCCOLI & SPINACH WITH 3 CHEESES","Amy's Kitchen Inc."
073435060802,"HAWAIIAN SWEET PRE-SLICED SLIDER BUNS, HAWAIIAN SWEET","King's Hawaiian Bakery West"
859908003183,"DANG, TOASTED COCONUT CHIPS, SAVORY BACON, SAVORY BACON","Dang Foods LLC"
037600805605,"BACON CLUB TURKEY BREAST, UNCURED BACON & WHITE CHEDDAR CHEESE WRAPPED IN A FLATBREAD, BACON CLUB","Hormel Foods Corporation"
013800368935,"CHEDDAR BACON DICED POTATOES IN A CHEDDAR CHEESE SAUCE WITH BACON, TOPPED WITH BREADCRUMBS, CHEDDAR BACON","Nestle Usa-Frozen Food Division"
013800962829,"LOADED TOTS CRISPY BREADING STUFFED WITH POTATO, BACON, CHEDDAR CHEESE, CHIVES AND SOUR CREAM BITEFULLS, LOADED TOTS","Nestle Usa-Frozen Food Division"
072745804588,"LIGHTLY BREADED CHICKEN BREAST CHUNKS WITH RIB MEAT, LIGHTLY BREADED","Perdue Farms Incorporated"
029000019171,"HONEY NUT HONEY ROASTED PEANUTS, ALMONDS, GRANOLA PROTEIN CLUSTERS, HONEY ROASTED CASHEWS PROTEIN MIX, HONEY NUT","Nabisco Food Company"
042272013920,"BRAISED GREENS & 4 CHEESE CARAMELIZED ONIONS & SWISS CHARD PIZZA, BRAISED GREENS & 4 CHEESE","Amy's Kitchen Inc."
044000050436,"CREAM CHEESE & ONION CRISP & THINS POTATO AND WHEAT CHIPS, CREAM CHEESE & ONION","Nabisco Biscuit Company"
300875114131,"NATURAL MILK FLAVOR TODDLER NEXT STEP 1-3 YEARS, NATURAL MILK","Bristol-Myers Squibb/Mead Johnson Nutritionals"
072830075329,"NORTHWEST MINT CHIP FROZEN CUSTARD, NORTHWEST MINT CHIP","Tillamook County Creamery Association"
037600665643,"WHOLE GRAIN AUTHENTIC TORTILLA CHIPS, WHOLE GRAIN","Hormel Foods Corporation"
070662066041,"RAMEN NOODLE SOUP, SPICY SHRIMP","Nissin Foods USA Co Inc"
044000051129,"WORLD CRISPS CRACKERS, TUSCAN HERBS WITH ROASTED GARLIC","Nabisco Biscuit Company"
044000042653,"CREAM CHEESE FILLING CRACKER SANDWICHES, CREAM CHEESE","Nabisco Biscuit Company"
602652171789,"FRUIT & NUT GRANOLA CLUSTERS, FRUIT & NUT","KIND Inc."
071921243609,"FOUR CHEESE MOZZARELLA, PARMESAN, ASIAGO & ROMANO DETROIT STYLE CRUST PIZZA, FOUR CHEESE","Nestle USA Inc."
042272005918,"FRENCH COUNTRY VEGETABLE HEARTY ORGANIC SOUPS, FRENCH COUNTRY VEGETABLE","Amy's Kitchen Inc."
042272001903,"CHEESE & PESTO PIZZA","Amy's Kitchen Inc."
042272008278,"ITALIAN VEGETABLE PIZZA","Amy's Kitchen Inc."
071921688646,"PEPPERONI PIZZA, PEPPERONI","Nestle USA Inc."
024000250524,"MANGO FRUIT CRUNCH NON-DAIRY PARFAIT AND GRANOLA, MANGO","Del Monte Foods Inc."
025000066115,"CHERRY FLAVORED SOFT FROZEN LIMEADE, CHERRY","The Minute Maid Company"
017077404167,"TART AND TANGY MANGO FROZEN KEFIR, TART AND TANGY MANGO","Lifeway Foods Inc."
013800135223,"MARGHERITA PIZZA WITH TOMATOES & MOZZARELLA, RICOTTA, PARMESAN & ROMANO CHEESES, MARGHERITA","Nestle Usa-Frozen Food Division"
013800105851,"SPINACH SOUFFLE A SIMPLE RECIPE OF CHOPPED SPINACH BAKED WITH SKIM MILK & EGGS, SPINACH SOUFFLE","Nestle Usa-Frozen Food Division"
071700514012,"1% MILKFAT LOWFAT COTTAGE CHEESE","HP Hood LLC"
070085142186,"HOME STYLE LOADED POTATO SOUP","Heinz Frozen Food Company"
070085142148,"HOME STYLE SOUP CHILI WITH BEANS","Heinz Frozen Food Company"
070085142162,"POT ROAST VEGETABLE SOUP","Heinz Frozen Food Company"
051000219442,"CHICKEN & ANDOUILLE SAUSAGE GUMBO RESERVE SOUPS, CHICKEN & ANDOUILLE SAUSAGE GUMBO","Campbell Soup Company"
051000219404,"CHICKEN & DUMPLING RESERVE SOUPS, CHICKEN & DUMPLING","Campbell Soup Company"
074653833933,"SAUSAGE ORIGINAL THIN PIZZA, SAUSAGE","Nestle USA Inc."
042272000753,"CHEESE PIZZA MADE WITH ORGANIC VEGETABLES AND FLOUR IN A POCKET SANDWICH, CHEESE PIZZA","Amy's Kitchen Inc."
051000204462,"BROTH, THAI GINGER","Campbell Soup Company"
051000273505,"MUSHROOM CONDENSED COOKING SOUP, MUSHROOM","Campbell Soup Company"
858328764902,"CORN CHOWDER ORGANIC SOUP, CORN CHOWDER","Campbell Soup Company"
013800937001,"CARB WISE THIN CRUST TOPPED WITH MOZZARELLA, TOMATOES, ONIONS, PEPPERS AND BASIL VEGGIE PIZZA, CARB WISE","Nestle Usa-Frozen Food Division"
013800047182,"SUPREME PIZZA SAUSAGE, PEPPERONI, MUSHROOMS, PEPPERS & ONIONS WITH A FOUR CHEESE BLEND, SUPREME","Nestle Usa-Frozen Food Division"
025800039494,"SOUTHWEST STYLE VEGETABLE SOUP, SOUTHWEST STYLE VEGETABLE","Kraft Heinz Foods Company"
058449165156,"CHEWY GRANOLA BARS, STRAWBERRY","NATURE'S PATH ORGANIC"
021000072293,"PINEAPPLE & TOASTED COCONUT ANCIENT GRAIN BREAKFAST BOWL HOT CEREAL, PINEAPPLE & TOASTED COCONUT","Kraft Heinz Foods Company"
043000066355,"ICED COFFEE WITH ALMOND MILK, MOCHA","Kraft Heinz Foods Company"
025800039319,"MAPLE & BROWN SUGAR OATMEAL TOPPED WITH RAISINS, CRANBERRIES AND GRANOLA, MAPLE & BROWN SUGAR OATMEAL","Kraft Heinz Foods Company"
025800039333,"PEACHES & CREAM OATMEAL TOPPED WITH PEACHES & GRANOLA, PEACHES & CREAM OATMEAL","Kraft Heinz Foods Company"
071921882822,"CHEESE STUFFED PIZZA CRUST, CHEESE","Nestle USA Inc."
042272008018,"VEGAN MARGHERITA PIZZA, VEGAN MARGHERITA","Amy's Kitchen Inc."
851702007183,"SAVORY TOMATO BONE BROTH SOUP, SAVORY TOMATO","KETTLE AND FIRE LLC"
071921763121,"HAWAIIAN STYLE CANADIAN BACON & PINEAPPLE ORIGINAL RISING CRUST PIZZA, HAWAIIAN STYLE","Nestle USA Inc."
030000573792,"BUTTERMILK SELF RISING WHITE CORN MEAL MIX, BUTTERMILK SELF RISING WHITE CORN","The Quaker Oats Company"
022655701866,"FROZEN TURKEY BREAKFAST SAUSAGE, TURKEY","Butterball, LLC"
071921006594,"PEPPERONI ORIGINAL THIN CRUST PIZZA, PEPPERONI","Nestle USA Inc."
071921023492,"PEPPERONI RISING CRUST PIZZA, PEPPERONI","Nestle USA Inc."
071921743215,"PRIMO PEPPERONI THIN HAND-TOSSED STYLE CRUST PIZZA, PRIMO PEPPERONI","Nestle USA Inc."
071921961435,"PEPPERONI AND PEPPERS THIN & CRISPY PIZZA, PEPPERONI AND PEPPERS","Nestle USA Inc."
071921925802,"PEPPERONI CHEESE STUFFED CRUST PIZZA, PEPPERONI","Nestle USA Inc."
071921581626,"BETTER WITH BACON PEPPERONI, APPLEWOOD SMOKED BACON WITH A BACON & CHEESE STUFFED CRUST PIZZA, BETTER WITH BACON","Nestle USA Inc."
070662402023,"CURRY RAMEN NOODLE SOUP, CURRY","Nissin Foods USA Co Inc"
073472004036,"SPROUTED APPLE NUT WAFFLES, APPLE NUT","Food For Life Baking Co Inc"
071012060177,"KETO WHEAT PIZZA CRUST MIX, KETO WHEAT PIZZA","King Arthur Baking Company Inc."
071921146443,"GARDEN VEGETABLE TOMATOES, RED & YELLOW PEPPERS, ZUCCHINI AND RED ONION THIN & CRISPY PIZZA, GARDEN VEGETABLE","Nestle USA Inc."
030000570531,"VANILLA CREAM SLOTH-TASTIC GRANOLA BARS, VANILLA CREAM","The Quaker Oats Company"
855643006748,"ACAI NUTRITIOUS PLANT-BASED MILK, ACAI","Ripple Foods"
015300430341,"CHICKEN & BROCCOLI FLAVOR RICE, VERMICELLI, CHICKEN BROTH, BROCCOLI AND CARROTS, CHICKEN & BROCCOLI","The Quaker Oats Co/golden Grain"
071921541927,"HAMBURGER ORIGINAL PIZZA, HAMBURGER","Nestle USA Inc."
071921174767,"SAUSAGE & MUSHROOM ORIGINAL PIZZA, SAUSAGE & MUSHROOM","Nestle USA Inc."
071921757038,"DELUXE SAUSAGE, PEPPERS, ONIONS & MUSHROOMS ORIGINAL PIZZA, DELUXE","Nestle USA Inc."
071921280079,"ORIGINAL CLASSIC SAUSAGE PIZZA, ORIGINAL CLASSIC SAUSAGE","Nestle USA Inc."
024000251408,"FRESH FROZEN PINEAPPLE SPEARS","Del Monte Foods Inc."
638882000117,"FROZEN DICED YELLOW ONION","Stahlbush Island Farms, Inc."
021000063130,"SNACK MIX, MONTEREY JACK CHEESE, DRIED CINNAMON APPLES, GRANOLA CLUSTERS","Kraft Heinz Foods Company"
046100355688,"MOZZARELLA CREAMERY SHREDDED WHOLE MILK LOW MOISTURE NATURAL CHEESE, MDZZARELLA","Sargento Foods Inc"
810589030394,"ORIGINAL SALTY-SWEET + CRUNCHY ANCIENT GRAIN GRANOLA BAR, ORIGINAL","Purely Elizabeth"
722252922069,"BANANA NUT CRUNCH GRANOLA WITH TOASTED OATS, DRIED BANANAS, ALMONDS, PUMPKIN SEEDS, SEA SALT, BANANA NUT CRUNCH","Clif Bar and Company"
043695511987,"DOUBLE PEPPERONI BIG & BOLD AND REDUCED FAT MOZZARELLA CHEESE IN AN HERB BLASTED CRUST PIZZA, DOUBLE PEPPERONI","Nestle USA Inc."
029000012462,"ALMONDS, CRANBERRIES, GRANOLA, PISTACHIOS DIGESTIVE HEALTH MIX, ALMONDS, CRANBERRIES, GRANOLA, PISTACHIOS","Nabisco Food Company"
030000572801,"PEANUT BUTTER CRUNCH WITH RICE CRISPS TREATS CEREAL BARS, PEANUT BUTTER CRUNCH WITH RICE CRISPS","The Quaker Oats Company"
722252922038,"CINNAMON ALMOND ENERGY GRANOLA, CINNAMON ALMOND","Clif Bar and Company"
046100354759,"MOZZARELLA, CREAMERY WHOLE MILK LOW MOISTURE MOZZARELLA NATURAL CHEESES, MOZZARELLA, CREAMERY","Sargento Foods Inc"
021000073900,"MARGHERITA THIN CRUST PIZZA, MARGHERITA","Kraft Heinz Foods Company"
030000311806,"OATMEAL RAISIN FLAVOR GRANOLA BARS, OATMEAL RAISIN","The Quaker Oats Company"
030000560839,"VANILLA FLAVORED MULTIGRAIN CEREAL, VANILLA","The Quaker Oats Company"
030000563274,"LIGHTNING MCQUEEN COOKIES & CREAM FLAVORED GRANOLA BARS, LIGHTNING MCQUEEN COOKIES & CREAM","The Quaker Oats Company"
073570600222,"PIZZA BLEND SHREDDED BLEND OF PROVOLONE CHEESE & LOW-MOISTURE PART-SKIM MOZZARELLA CHEESE, PIZZA BLEND","HP Hood LLC"
071921635954,"FOUR CHEESE PREMIUM MOZZARELLA, PARMESAN, ASIAGO & ROMANO GLUTEN FREE ULTRA THIN PIZZA, FOUR CHEESE","Nestle USA Inc."
855140002366,"ANCIENT GRAIN GRANOLA","Purely Elizabeth"
072830075121,"TILLAMOOK, FROZEN CUSTARD, CALIFORNIA PEACH COBBLER","Tillamook County Creamery Association"
037600565202,"HORMEL, PIZZA TOPPINGS BEEF CRUMBLES","Hormel Foods Corporation"
017077401166,"POMEGRANATE TART AND TANGY FROZEN KEFIR, POMEGRANATE","Lifeway Foods Inc."
017077403160,"STRAWBERRY TART AND TANGY FROZEN KEFIR, STRAWBERRY","Lifeway Foods Inc."
602652299483,"SALTED CARAMEL DRIZZLED GRANOLA BARS, SALTED CARAMEL","KIND Inc."
602652279249,"STRAWBERRY CLUSTERS PROBIOTICS GRANOLA, STRAWBERRY CLUSTERS","KIND Inc."
030000322437,"FRUIT & NUT FLAVORED QUINOA GRANOLA BARS, FRUIT & NUT","The Quaker Oats Company"
030000662137,"PEANUT BUTTER CRUNCH SWEETENED CORN & OAT CEREAL, PEANUT BUTTER CRUNCH","The Quaker Oats Company"
030000312803,"STRAWBERRY FLAVORED COATING GRANOLA BARS, STRAWBERRY","The Quaker Oats Company"
861029000101,"PURE PECAN MILK, MAPLE","MALK"
043000072875,"CHAI TEA LATTE BLEND WITH MILK CREAMER T DISC, CHAI TEA LATTE","Kraft Heinz Foods Company"
082592010032,"PEACHY ALMOND PEACH FLAVORED JUICE BLEND AND ALMONDMILK SMOOTHIE, PEACHY ALMOND","Naked Juice"
021000604906,"SKIM MILK AMERICAN SINGLES CHEESE SLICES","Kraft Heinz Foods Company"
021000024919,"SKIM MILK SHARP CHEDDAR CHEESE SLICES","Kraft Heinz Foods Company"
058449891017,"TRAIL MIX CHEWY GRANOLA BARS, PUMPKIN-N-SPICE","NATURE'S PATH ORGANIC"
070470187099,"COCONUT + GRANOLA FLAVORED DAIRY SNACK, COCONUT + GRANOLA","Yoplait USA"
070470187112,"VENILLA+GRANOLA FLAVORED DAIRY SNACK, VANILLA + GRANOLA","Yoplait USA"
070470187129,"STRAWBERRY + GRANOLA FLAVORED KETO FRIENDLY DAIRY SNACK, STRAWBERRY + GRANOLA","Yoplait USA"
855140002168,"ANCIENT GRAIN GRANOLA., BLUEBERRY HEMP","Purely Elizabeth"
058449890096,"ORGANIC GRANOLA CEREAL, PEANUT BUTTER","NATURE'S PATH"
058449890331,"COCONUT CHIA GRANOLA CEREAL, COCONUT CHIA","NATURE'S PATH"
810589031575,"BERRY CRISP ANCIENT GRAIN GRANOLA, BERRY CRISP","Purely Elizabeth"
602652251023,"PEANUT BUTTER HEALTHY GRAINS GRANOLA CLUSTERS, PEANUT BUTTER","KIND Inc."
602652286896,"APPLE CINNAMON CEREAL, APPLE CINNAMON","KIND Inc."
850002887419,"COCOA GRAIN-FREE CEREAL, COCOA","Magic Spoon Inc."
602652285172,"CRANBERRY ALMOND CEREAL, CRANBERRY ALMOND","KIND Inc."
602652286902,"HONEY ALMOND CEREAL, HONEY ALMOND","KIND Inc."
492310003206,"CORN FLAKES CRISPY TOASTED FLAKES CEREAL, CORN FLAKES","MARKET PANTRY"
857554005063,"SHARP ENGLISH FARMHOUSE AGED CASHEW MILK CHEESE, SHARP ENGLISH FARMHOUSE","Miyoko's Kitchen"
042272010110,"PESTO GLUTEN FREE RICE CRUST PIZZA WITH MOZZARELLA & MONTEREY JACK CHEESE, PESTO","Amy's Kitchen Inc."
071921828189,"SHOWDOWN ITALIAN SAUSAGE, DICED MUSHROOMS, CARAMELIZED ONIONS, MOZZARELLA CHEESE, THIN CRUST LOADED PIZZA, SHOWDOWN","Nestle USA Inc."
013130006125,"HOT CEREAL","Kraft Heinz Foods Company"
050000767748,"TODDLER DRINK MILK BASED POWDER","Nestle USA Inc."
602652171857,"VANILLA BLUEBERRY WITH FLAX SEEDS HEALTHY GRAINS GRANOLA, VANILLA BLUEBERRY WITH FLAX SEEDS","KIND Inc."
855140002267,"ORIGINAL ANCIENT GRAIN GRANOLA MINIS, ORIGINAL","Purely Elizabeth"
049900001694,"MANGO 2% MILKFAT LOWFAT COTTAGE CHEESE & MANGO TOPPING COTTAGE DOUBLES, MANGO","Kraft Heinz Foods Company"
030000566633,"RAISIN DATE ALMOND MUESLI MULTIGRAIN, DRIED FRUIT, NUT AND SEED CEREAL, RAISIN DATE ALMOND","The Quaker Oats Company"
058449891000,"6 CHEWY GRANOLA BARS","Nature's Path Foods Inc."
021000068128,"MONTEREY JACK CHEESE, DRIED CINNAMON APPLES, GRANOLA CLUSTERS","Kraft Heinz Foods Company"
074027077895,"PIZZA CUT PINEAPPLE","Milky Way Int'L Trading Corp"
070560951531,"FRESH FROZEN EDAMAME SOYBEANS IN THE POD","The Pictsweet Company"
850011443217,"ROASTED VEGGIE PIZZA, ROASTED VEGGIE","Banza LLC"
042272011919,"VEGAN CHEEZE PIZZA SNACKS, VEGAN CHEEZE","Amy's Kitchen Inc."
025800039326,"APPLES & CINNAMON OATMEAL STEEL CUT AND ROLLED OATS TOPPED WITH APPLES AND GRANOLA, APPLES & CINNAMON OATMEAL","Kraft Heinz Foods Company"
861029000163,"PECANMILK + COLD BREW COFFEE","MALK"
042272001248,"SPINACH PIZZA SNACKS, SPINACH","Amy's Kitchen Inc."
071429013162,"BUTTERMILK BISCUIT MIX, BUTTERMILK","Zatarain's Inc."
050000166374,"UNSWEETENED HALF ALMOND MILK & HALF COCONUT CREAM, UNSWEETENED","Nestle USA Inc."
030000572443,"OATS & HONEY WITH VANILLA & PECAN FLAVOR SIMPLY GRANOLA, OATS & HONEY WITH VANILLA & PECAN","The Quaker Oats Company"
042272012206,"MEATLESS PEPPERONI PIZZA SNACKS, MEATLESS PEPPERONI","Amy's Kitchen Inc."
071921434359,"EXTRA CHEESE PIZZA","Nestle USA Inc."
080000519689,"THAI GREEN CURRY WILD TUNA, RICE, GREEN CHILI, LIME JUICE, COCONUT MILK & LEMONGRASS, THAI GREEN CURRY","StarKist Co."
017077666329,"ORANGE CREAM KEFIR CULTURED LOWFAT MILK SMOOTHIE, ORANGE CREAM","Lifeway Foods Inc."
855643006724,"MATCHA NUTRITIOUS PLANT-BASED MILK, MATCHA","Ripple Foods"
